Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Daily_Return,50_Day_MA,200_Day_MA
2023-09-18 00:00:00-04:00,30.10698183603487,30.10698183603487,29.506959635644535,29.68343734741211,25421900,0.0,0.0,,,
2023-09-19 00:00:00-04:00,29.60401981998824,30.009916163463032,29.577549343771384,29.992271423339844,30323300,0.0,0.0,1.04042558249966,,
2023-09-20 00:00:00-04:00,30.071682588989937,30.080504957986854,29.604016247393385,29.665782928466797,24651400,0.0,0.0,-1.0885754208631693,,
2023-09-21 00:00:00-04:00,29.533432233163634,29.6393175093398,28.968706272181098,28.986351013183594,26980600,0.0,0.0,-2.2902881643862893,,
2023-09-22 00:00:00-04:00,29.18930016997286,29.19812253975141,28.677515205986076,28.84516716003418,28570800,0.0,0.0,-0.48707011477643336,,
2023-09-25 00:00:00-04:00,28.845166483965116,29.101058959960934,28.59809974357295,29.101058959960938,19443700,0.0,0.0,0.8871219171900036,,
2023-09-26 00:00:00-04:00,28.871642143333396,29.08341268671388,28.553982962230574,28.589279174804688,26015500,0.0,0.0,-1.758629422593827,,
2023-09-27 00:00:00-04:00,28.61575078902025,28.67751748046483,28.14808605191456,28.324562072753906,26430100,0.0,0.0,-0.92593136200535,,
2023-09-28 00:00:00-04:00,28.28926629590344,28.518684930940317,28.033373820108245,28.315736770629883,28197600,0.0,0.0,-0.03115777077631332,,
2023-09-29 00:00:00-04:00,28.545155603604925,29.32165540593978,28.50103702341097,29.26871109008789,42421400,0.0,0.0,3.36552895366109,,
2023-10-02 00:00:00-04:00,29.07458937374445,29.96579683313175,28.90693405247025,29.948148727416992,44620600,0.0,0.0,2.3213787420902188,,
2023-10-03 00:00:00-04:00,29.859908928497063,30.09815328556333,29.74519793449515,29.912853240966797,31059900,0.0,0.0,-0.11785531977769326,,
2023-10-04 00:00:00-04:00,29.948146385742415,30.07168311608626,29.127528047347095,29.39224624633789,23722300,0.0,0.0,-1.740412358644261,,
2023-10-05 00:00:00-04:00,29.51578580614532,29.806971173711887,29.162830377425156,29.53343391418457,21279400,0.0,0.0,0.48035684875316065,,
2023-10-06 00:00:00-04:00,29.57754521049516,29.61284141787326,29.180471292570548,29.233415603637695,23760400,0.0,0.0,-1.0158598943104225,,
2023-10-09 00:00:00-04:00,29.171651717488885,29.53342946268258,28.91575923853844,29.295185089111328,17468100,0.0,0.0,0.21129753126059025,,
2023-10-10 00:00:00-04:00,29.189299665357915,29.471662617837517,29.12752961384809,29.26871109008789,19212100,0.0,0.0,-0.09036979607026652,,
2023-10-11 00:00:00-04:00,29.330481725047218,29.409896517388837,28.95987823877566,29.215770721435547,24221200,0.0,0.0,-0.18087700715414545,,
2023-10-12 00:00:00-04:00,29.215770093524792,29.31283298941534,28.915759036241223,29.048114776611328,21809900,0.0,0.0,-0.5738542598200613,,
2023-10-13 00:00:00-04:00,29.06576137720452,29.109883321075706,28.253968773656947,28.333383560180664,32388100,0.0,0.0,-2.4605080981232708,,
2023-10-16 00:00:00-04:00,28.968702553065096,29.930499017737098,28.73045818773129,29.356950759887695,63317400,0.0,0.0,3.6125837125416282,,
2023-10-17 00:00:00-04:00,29.11870761318061,29.286359566454696,28.41280022303717,28.89811134338379,40015800,0.0,0.0,-1.5629668771010352,,
2023-10-18 00:00:00-04:00,28.71281347366288,28.83634685560216,27.698069208820762,27.715717315673828,30307600,0.0,0.0,-4.091596207309478,,
2023-10-19 00:00:00-04:00,27.68924314037883,27.795130090775483,27.27452275760857,27.521591186523438,26880300,0.0,0.0,-0.7004189245378378,,
2023-10-20 00:00:00-04:00,27.406880830745934,27.45100109571007,26.895097538274094,27.045103073120117,39407900,0.0,0.0,-1.7313247267354392,,
2023-10-23 00:00:00-04:00,27.150990421761644,27.69806825116279,26.93921819589513,27.212757110595703,29412100,0.0,0.0,0.6199053374738916,,
2023-10-24 00:00:00-04:00,27.248051136346614,27.380410247705377,26.75391595179287,26.85097885131836,26923800,0.0,0.0,-1.3294436054642866,,
2023-10-25 00:00:00-04:00,26.877445881043553,27.35393458160293,26.665673686244652,27.115690231323242,28857900,0.0,0.0,0.9858537428771852,,
2023-10-26 00:00:00-04:00,27.00980984532472,27.68042275794125,26.91274694074377,27.495121002197266,27162700,0.0,0.0,1.3993033835285384,,
2023-10-27 00:00:00-04:00,27.40688173278137,27.46864842274805,26.489202070532247,26.56861686706543,33877100,0.0,0.0,-3.369703792384815,,
2023-10-30 00:00:00-04:00,26.68332261296259,27.07157249024429,26.568613301705827,26.95686149597168,33063500,0.0,0.0,1.4612903292964496,,
2023-10-31 00:00:00-04:00,26.727442221941907,27.195105190684025,26.206834941895703,26.96568489074707,42648200,0.0,0.0,0.03273153581588861,,
2023-11-01 00:00:00-04:00,26.965686495900574,27.42452712308733,26.886271707233025,26.921567916870117,23568300,0.0,0.0,-0.16360412893533516,,
2023-11-02 00:00:00-04:00,26.921570482693628,27.045103862165277,26.656853934233727,26.91274642944336,29640900,0.0,0.0,-0.0327673612993018,,
2023-11-03 00:00:00-04:00,27.26569958620592,27.69806808852155,27.212756950804177,27.583358764648438,28071000,0.0,0.0,2.4918019309668304,,
2023-11-06 00:00:00-05:00,27.636301167651975,27.715715961594793,27.318641991880703,27.512767791748047,27381200,0.0,0.0,-0.2559186990340745,,
2023-11-07 00:00:00-05:00,27.424529830140294,27.698068749764932,27.256876183846966,27.574535369873047,18086400,0.0,0.0,0.22450514100411656,,
2023-11-08 00:00:00-05:00,27.2833472599782,27.61865285623026,26.956864033639924,27.19510841369629,29398300,0.0,0.0,-1.3760048939620795,,
2023-11-09 00:00:00-05:00,27.266651789921095,27.28453783523349,26.497568898559837,26.54228401184082,28737700,0.41,0.0,-2.400521417030599,,
2023-11-10 00:00:00-05:00,26.604882696116267,26.66748214719399,25.96100043483625,26.363426208496094,33844100,0.0,0.0,-0.6738598805774765,,
2023-11-13 00:00:00-05:00,26.23822653518879,26.25611257945878,25.871571156189315,25.916284561157227,35519900,0.0,0.0,-1.696068044428789,,
2023-11-14 00:00:00-05:00,26.014655237176758,26.56910894552317,25.92522672449627,26.166683197021484,40084300,0.0,0.0,0.9661826149244712,,
2023-11-15 00:00:00-05:00,26.121969872281163,27.14145225735076,26.121969872281163,26.998367309570312,43614600,0.0,0.0,3.178408613299144,,
2023-11-16 00:00:00-05:00,27.0699112214415,27.23088222267223,26.35448473882796,26.622770309448242,32407200,0.0,0.0,-1.3911841253783086,,
2023-11-17 00:00:00-05:00,26.75691032409668,26.837395818943225,26.595939334403585,26.75691032409668,27009200,0.0,0.0,0.503854456501962,,
