Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Daily_Return,50_Day_MA,200_Day_MA
2023-09-18 00:00:00-04:00,146.91869737907976,146.94723335618784,146.02453139038866,146.5382080078125,3536500,0.0,0.0,,,
2023-09-19 00:00:00-04:00,146.2528330831594,146.54771452181436,144.34085005157343,146.1101531982422,4704200,0.0,0.0,-0.29211139906084593,,
2023-09-20 00:00:00-04:00,146.2718702725761,147.23261542036292,145.8818592118423,145.9864959716797,5446400,0.0,0.0,-0.08463287722019208,,
2023-09-21 00:00:00-04:00,145.96744802074875,146.21477915599507,144.65474963221925,144.72132873535156,5096400,0.0,0.0,-0.8666330593848581,,
2023-09-22 00:00:00-04:00,145.0067402846208,145.86284878052177,143.99843020708445,144.1886749267578,6327000,0.0,0.0,-0.36805480798742796,,
2023-09-25 00:00:00-04:00,143.80815565438178,143.9032852614562,142.70473059191522,143.3135223388672,5527000,0.0,0.0,-0.6069496015100873,,
2023-09-26 00:00:00-04:00,142.66667018015815,143.0281452623521,141.53469464570014,142.0388641357422,6366500,0.0,0.0,-0.8894193529840444,,
2023-09-27 00:00:00-04:00,142.1339721776524,142.4003176414059,139.4800246942729,140.1553955078125,5403700,0.0,0.0,-1.3260234368881685,,
2023-09-28 00:00:00-04:00,140.61200525955874,140.76419230525278,138.57634204692187,139.20416259765625,6237100,0.0,0.0,-0.6786987448536896,,
2023-09-29 00:00:00-04:00,139.3944087188996,139.613203907292,137.75829272906415,138.74757385253906,6683300,0.0,0.0,-0.3279993475747367,,
2023-10-02 00:00:00-04:00,137.720218479622,138.50024050475304,136.8831245043083,138.1102294921875,5153800,0.0,0.0,-0.45935531891097003,,
2023-10-03 00:00:00-04:00,138.09122673805868,139.34686793805687,137.93902516568178,138.3956298828125,4670600,0.0,0.0,0.2066468151377121,,
2023-10-04 00:00:00-04:00,138.4907435260135,139.17563607978067,137.86292293260345,138.8522186279297,4727800,0.0,0.0,0.32991558006838506,,
2023-10-05 00:00:00-04:00,138.5763733574899,138.96638450119482,136.68341863782405,136.78805541992188,5205700,0.0,0.0,-1.4865900079990557,,
