Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Daily_Return,50_Day_MA,200_Day_MA
2023-09-18 00:00:00-04:00,569.7847980929613,569.7847980929613,556.3879283560734,563.1603393554688,2723600,0.0,0.0,,,
2023-09-19 00:00:00-04:00,563.495531053604,570.1890027779023,562.5196116007819,566.7880859375,2185100,0.0,0.0,0.6441765032997759,,
2023-09-20 00:00:00-04:00,565.2698831721502,567.0738899689295,561.1000240171626,561.5436401367188,1869900,0.0,0.0,-0.9252921737242681,,
2023-09-21 00:00:00-04:00,559.1285598388655,559.9270449434338,534.7894751440366,542.31103515625,4049900,0.0,0.0,-3.424952863108943,,
2023-09-22 00:00:00-04:00,541.0095741531503,547.5946218180022,539.8463531151442,542.7149658203125,2353800,0.0,0.0,0.07448320942724518,,
2023-09-25 00:00:00-04:00,542.2813707800963,544.8049829358489,537.9932216648567,544.4402465820312,1686500,0.0,0.0,0.3178981362916611,,
2023-09-26 00:00:00-04:00,542.8727611645155,546.2540024091143,540.211124975087,542.1925659179688,1864300,0.0,0.0,-0.41284248880815166,,
2023-09-27 00:00:00-04:00,542.0743240910651,543.8487283178258,535.942698837769,541.9461669921875,2004200,0.0,0.0,-0.04544491040080478,,
2023-09-28 00:00:00-04:00,543.4840208614113,543.8388896920709,533.7050320214187,536.711669921875,2178800,0.0,0.0,-0.9658703002484725,,
2023-09-29 00:00:00-04:00,537.7368916626478,538.3283999089717,524.6358052951086,529.4957275390625,2967700,0.0,0.0,-1.3444727937186207,,
2023-10-02 00:00:00-04:00,528.391658293852,532.9558565613576,519.3224065675222,530.6392211914062,2810100,0.0,0.0,0.21595899510999939,,
2023-10-03 00:00:00-04:00,528.3817563700266,529.7027372347197,509.22792492173164,517.7254028320312,3266100,0.0,0.0,-2.4336343496020763,,
2023-10-04 00:00:00-04:00,518.0901444412598,528.5493286806345,516.1875830042953,523.9063110351562,2220400,0.0,0.0,1.193858398547687,,
2023-10-05 00:00:00-04:00,525.956724072773,534.7893964093093,524.0541625646523,533.7838745117188,2950700,0.0,0.0,1.8853682936259997,,
