Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Daily_Return,50_Day_MA,200_Day_MA
2023-09-18 00:00:00-04:00,184.70706560925967,187.19858051430006,184.41000340747556,186.34571838378906,2296800,0.0,0.0,,,
2023-09-19 00:00:00-04:00,185.0807887791592,187.45730098208134,185.0807887791592,187.19857788085938,2872100,0.0,0.0,0.4576759286273546,,
2023-09-20 00:00:00-04:00,187.9556140734106,188.86597024925624,186.27863678345437,186.32655334472656,2374100,0.0,0.0,-0.4658286115227894,,
2023-09-21 00:00:00-04:00,186.54696304706954,186.54696304706954,183.41340691661162,183.44215393066406,2917500,0.0,0.0,-1.548034545954391,,
2023-09-22 00:00:00-04:00,182.96301554266765,183.83504728498866,181.67893352202395,181.8610076904297,2824300,0.0,0.0,-0.8619317895885659,,
2023-09-25 00:00:00-04:00,181.1518662163962,184.01710687615494,180.6918994109172,183.8542022705078,2723100,0.0,0.0,1.0959988649524188,,
2023-09-26 00:00:00-04:00,183.039672012133,183.355903773071,179.9252855865675,180.04986572265625,3399500,0.0,0.0,-2.069213812287074,,
2023-09-27 00:00:00-04:00,181.05603460129657,181.05603460129657,178.57411197765427,180.04026794433594,2235700,0.0,0.0,-0.005330622314980715,,
2023-09-28 00:00:00-04:00,179.89653836339144,181.09437929489928,178.8903490565085,179.3024139404297,2912300,0.0,0.0,-0.40982720828564023,,
2023-09-29 00:00:00-04:00,180.36608052587428,180.3756579884877,176.64797794062594,177.0312957763672,3330900,0.0,0.0,-1.2666411534297817,,
2023-10-02 00:00:00-04:00,176.3221871448985,177.10797782360007,173.51445498776653,174.9901885986328,2700800,0.0,0.0,-1.1529640388063256,,
2023-10-03 00:00:00-04:00,174.27145463022705,175.0955696464255,172.71905770611718,173.5814971923828,2490300,0.0,0.0,-0.8050116509566441,,
2023-10-04 00:00:00-04:00,173.85939166053416,175.32556219810925,172.89154159368897,174.88475036621094,2298700,0.0,0.0,0.7508018970384223,,
2023-10-05 00:00:00-04:00,174.5493813457699,174.80811909102368,171.65540807280334,172.50827026367188,2288200,0.0,0.0,-1.3588835490588425,,
2023-10-06 00:00:00-04:00,172.93950059869826,177.56796017039116,172.20162641774002,176.9546661376953,3770800,0.0,0.0,2.5774972221489945,,
2023-10-09 00:00:00-04:00,177.53918914135514,179.177827287694,177.05046070094298,178.73703002929688,2278900,0.0,0.0,1.0072432281693189,,
2023-10-10 00:00:00-04:00,180.1552501977976,180.24149122316769,176.68630803794804,178.56451416015625,3262700,0.0,0.0,-0.09651937772063857,,
2023-10-11 00:00:00-04:00,178.77534621795783,180.43315383584894,178.05664171850393,179.58029174804688,2210200,0.0,0.0,0.5688574757801934,,
2023-10-12 00:00:00-04:00,179.54196976335746,179.57071677396758,175.19141823341866,176.26467895507812,2413900,0.0,0.0,-1.846312176405518,,
2023-10-13 00:00:00-04:00,177.13670787965765,177.13670787965765,174.75060368113063,175.90052795410156,2245600,0.0,0.0,-0.20659329091642364,,
2023-10-16 00:00:00-04:00,177.86501251423647,179.676147496114,177.40504567082948,178.45913696289062,2433000,0.0,0.0,1.454577219607156,,
2023-10-17 00:00:00-04:00,177.60624666964267,179.47487538356128,177.25169047374223,178.5453643798828,1848900,0.0,0.0,0.0483177373036936,,
2023-10-18 00:00:00-04:00,177.88417316197805,178.2770538720587,175.40223565599052,175.81430053710938,2262000,0.0,0.0,-1.529619014337824,,
2023-10-19 00:00:00-04:00,175.5267919156697,178.10454757164703,174.27145713827215,174.6643524169922,2565700,0.0,0.0,-0.6540697295977171,,
2023-10-20 00:00:00-04:00,175.02851825638373,176.11137118203584,173.50486803818666,173.7540283203125,3043400,0.0,0.0,-0.5211848233956706,,
