Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Daily_Return,50_Day_MA,200_Day_MA
2023-09-18 00:00:00-04:00,53.727741232655866,53.827844285446446,53.08162594650354,53.30913162231445,16914900,0.0,0.0,,,
2023-09-19 00:00:00-04:00,53.29093201827463,53.61853728320142,53.090725907935045,53.35463333129883,10455600,0.0,0.0,0.08535443665964593,,
2023-09-20 00:00:00-04:00,53.50934314661336,53.97345674639487,53.42744095085555,53.49114227294922,8699600,0.0,0.0,0.2558520846779322,,
2023-09-21 00:00:00-04:00,53.29092509602535,54.10994335914735,53.263622057232084,53.764137268066406,9597300,0.0,0.0,0.5103555159173379,,
2023-09-22 00:00:00-04:00,53.99164801770863,54.109948468293446,53.48203406013184,53.600337982177734,8190700,0.0,0.0,-0.3046627253999734,,
2023-09-25 00:00:00-04:00,53.54573758412938,53.946146335693605,53.28183015921919,53.836944580078125,7006000,0.0,0.0,0.4414274364819448,,
2023-09-26 00:00:00-04:00,53.57303364242565,53.918843229238284,53.25452709632256,53.272727966308594,9380600,0.0,0.0,-1.048010094499896,,
2023-09-27 00:00:00-04:00,53.309131261631066,53.463833453834454,52.42640813458957,52.68121337890625,11365900,0.0,0.0,-1.1103516001216174,,
2023-09-28 00:00:00-04:00,52.79041418861139,53.16352334890107,52.60841242961041,52.90871810913086,8265100,0.0,0.0,0.43185172784137027,,
2023-09-29 00:00:00-04:00,52.9451211288229,53.199926374749936,52.66301284121716,52.817718505859375,10902500,0.0,0.0,-0.17199358919220975,,
2023-10-02 00:00:00-04:00,52.790413210279425,52.83591712064741,52.00779663528024,52.64480972290039,8865300,0.0,0.0,-0.3273688978818745,,
2023-10-03 00:00:00-04:00,52.471907600403476,52.826815890240475,51.98049451995485,52.07149887084961,10991900,0.0,0.0,-1.0890168566824343,,
2023-10-04 00:00:00-04:00,51.962294891080404,52.180701866984236,51.243379594873595,51.625587463378906,11684400,0.0,0.0,-0.8563444823754263,,
2023-10-05 00:00:00-04:00,51.51527380544945,52.039251140713134,51.32223026228803,51.86458969116211,8015400,0.57,0.0,0.46295304233145984,,
2023-10-06 00:00:00-04:00,51.708320460020445,52.287454631047254,51.63477805437486,52.0852165222168,8901000,0.0,0.0,0.4253901021264328,,
2023-10-09 00:00:00-04:00,51.57043673561484,52.51727604142333,51.202735180892,52.03926086425781,8481500,0.0,0.0,-0.08823167306866164,,
2023-10-10 00:00:00-04:00,52.13117967360397,52.18633647879167,51.689935752187274,51.83701705932617,13217400,0.0,0.0,-0.38863696673014925,,
2023-10-11 00:00:00-04:00,51.919747250278554,52.296643295300136,51.79105155295822,52.07602310180664,8470700,0.0,0.0,0.46107213732404784,,
2023-10-12 00:00:00-04:00,52.057646260583226,52.094413961222266,51.29465948852383,51.7175178527832,10728800,0.0,0.0,-0.6884267032499225,,
