Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-09-18 00:00:00-04:00,304.82915145707943,306.2477935536207,301.7347776099294,302.0680236816406,2740400,0.0,0.0
2023-09-19 00:00:00-04:00,300.8207816964333,301.75383591155213,297.3836310278655,299.544921875,2776500,0.0,0.0
2023-09-20 00:00:00-04:00,299.91628870655177,301.20165004082986,295.91739323463105,295.9745178222656,2320000,0.0,0.0
2023-09-21 00:00:00-04:00,294.5844000012966,295.374671789357,291.68996202175276,292.0708312988281,2766500,0.0,0.0
2023-09-22 00:00:00-04:00,291.4995514297303,292.91819357684216,290.8330592625491,291.09014892578125,2289200,0.0,0.0
2023-09-25 00:00:00-04:00,289.9285515755342,292.57543014640174,289.9285515755342,291.813720703125,1882300,0.0,0.0
2023-09-26 00:00:00-04:00,289.9380868282216,291.16632347277874,287.1864892316919,288.05291748046875,2655500,0.0,0.0
2023-09-27 00:00:00-04:00,288.490828751113,289.6524101479381,285.5392666061073,287.3673400878906,2513900,0.0,0.0
2023-09-28 00:00:00-04:00,287.22450942217085,290.27125961278364,286.3485509454225,288.95733642578125,2369600,0.0,0.0
2023-09-29 00:00:00-04:00,290.3475411288345,291.0330652333523,285.46318551617657,287.6911315917969,3502600,0.0,0.0
2023-10-02 00:00:00-04:00,286.12961799028193,288.91933730236553,284.16826321838846,285.47265625,2806800,0.0,0.0
2023-10-03 00:00:00-04:00,283.6446390873851,284.0159489013814,276.1800595017005,277.96051025390625,3609200,0.0,0.0
2023-10-04 00:00:00-04:00,279.3124702812207,280.12177392310133,276.4561249966398,278.3889465332031,2956300,0.0,0.0
2023-10-05 00:00:00-04:00,278.0175564470552,278.65548622775873,276.3418248910209,277.73193359375,2469300,0.0,0.0
2023-10-06 00:00:00-04:00,276.8370154404933,280.43600961191584,273.62839197455224,278.7983703613281,2922500,0.0,0.0
2023-10-09 00:00:00-04:00,276.39900518366113,281.37857767593295,275.80869846366375,281.2167053222656,1929900,0.0,0.0
2023-10-10 00:00:00-04:00,282.48296570452754,286.2723933822485,281.0357615490551,284.8918151855469,3116300,0.0,0.0
2023-10-11 00:00:00-04:00,285.38696990499506,286.4438327720179,281.7308514189032,283.77789306640625,2292800,0.0,0.0
2023-10-12 00:00:00-04:00,283.44462848585994,283.44462848585994,276.8464498869484,278.98870849609375,2546400,0.0,0.0
2023-10-13 00:00:00-04:00,278.9126142776007,280.6169085313132,276.96078984321525,277.94146728515625,2092700,0.0,0.0
2023-10-16 00:00:00-04:00,280.33121844387927,284.082553948233,279.5219148654029,283.09234619140625,2567000,0.0,0.0
2023-10-17 00:00:00-04:00,282.48297656739135,284.07299220457406,280.3978425782187,281.7688903808594,2139700,0.0,0.0
2023-10-18 00:00:00-04:00,278.96970469952214,279.2838898756988,275.71345850155814,276.34185791015625,2720100,0.0,0.0
2023-10-19 00:00:00-04:00,277.0654820605863,277.38919769377014,272.70480787682067,273.03802490234375,3028600,0.0,0.0
