Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-09-18 00:00:00-04:00,110.73355486527862,111.7586877555767,108.93714031120476,109.55221557617188,11744100,0.0,0.0
2023-09-19 00:00:00-04:00,109.81584389268852,111.04599463894391,109.0640776546227,110.09896850585938,9536100,0.0,0.0
2023-09-20 00:00:00-04:00,110.13801031702644,111.98324368978805,109.79630181256813,110.19659423828125,8777100,0.0,0.0
2023-09-21 00:00:00-04:00,108.86881702864838,109.83536616527027,106.74045141300942,106.83808135986328,12645800,0.0,0.0
2023-09-22 00:00:00-04:00,107.38480105877277,107.9803533404399,105.93986015636034,106.44754028320312,11150000,0.0,0.0
2023-09-25 00:00:00-04:00,105.88128157734901,106.07654890420397,104.95378598302034,105.7348403930664,8410000,0.0,0.0
2023-09-26 00:00:00-04:00,104.6023081674848,104.85615195816165,101.83933705181452,102.39583587646484,13209000,0.0,0.0
2023-09-27 00:00:00-04:00,102.51299502003718,102.78636181496745,100.90207503712787,102.14199829101562,8916400,0.0,0.0
2023-09-28 00:00:00-04:00,101.56597606535546,104.07510353392594,100.82397510713412,103.6357650756836,7373600,0.0,0.0
2023-09-29 00:00:00-04:00,104.57302550970053,104.82686931391741,102.88399848938884,103.41120910644531,7299100,0.0,0.0
2023-10-02 00:00:00-04:00,103.30381078226293,104.2020255739007,102.7961306380214,104.1824951171875,5963500,0.0,0.0
2023-10-03 00:00:00-04:00,103.89936354477452,103.9774704745999,101.08758110924217,102.04436492919922,8783300,0.0,0.0
2023-10-04 00:00:00-04:00,102.47394279769296,104.75852201626716,102.0248391364848,104.54373168945312,8842700,0.0,0.0
2023-10-05 00:00:00-04:00,104.4363346702002,105.87151778414824,103.6748107604367,105.78364562988281,7651500,0.0,0.0
2023-10-06 00:00:00-04:00,105.37359778160716,107.91201335346082,105.03188928228415,107.35551452636719,8247000,0.0,0.0
2023-10-09 00:00:00-04:00,108.12679323102854,108.3415835380402,106.87711229789082,107.70697784423828,6012400,0.0,0.0
2023-10-10 00:00:00-04:00,107.59959205907546,108.4294576776766,107.02357022983362,107.11143493652344,6910400,0.0,0.0
2023-10-11 00:00:00-04:00,107.30741658858508,107.84634989840214,106.64109319707343,107.43479919433594,5641700,0.4,0.0
2023-10-12 00:00:00-04:00,107.73856007459875,108.68905154972224,106.69008140611012,106.91545867919922,6598500,0.0,0.0
2023-10-13 00:00:00-04:00,106.9938499583383,107.30741345837677,105.62200684219117,106.07275390625,5879400,0.0,0.0
2023-10-16 00:00:00-04:00,106.75867693206102,107.3858039627176,106.13154990140445,106.52350616455078,5488000,0.0,0.0
2023-10-17 00:00:00-04:00,105.41622889213671,107.58177792889953,104.74990553652174,106.84686279296875,5261800,0.0,0.0
2023-10-18 00:00:00-04:00,106.21973843225568,107.52298976639264,105.69059862420134,106.07275390625,5123900,0.0,0.0
2023-10-19 00:00:00-04:00,106.4451101728593,108.00313421550123,106.01396502488683,106.16094207763672,7989200,0.0,0.0
2023-10-20 00:00:00-04:00,104.83810141825725,104.88709875554184,98.63542278155309,99.80148315429688,21831400,0.0,0.0
2023-10-23 00:00:00-04:00,99.98765387287136,102.58435548944142,99.95825846387457,101.5750732421875,10722600,0.0,0.0
2023-10-24 00:00:00-04:00,101.85925149872995,102.35899596611127,100.43841832740306,101.12433624267578,6174000,0.0,0.0
2023-10-25 00:00:00-04:00,100.63437610079427,101.58486753763106,98.97837241458102,99.38992309570312,7081700,0.0,0.0
2023-10-26 00:00:00-04:00,99.6447007436005,100.33061857971438,97.86130689376064,98.38064575195312,7565600,0.0,0.0
2023-10-27 00:00:00-04:00,98.96857934385393,100.0366525027751,98.56682211648024,98.95877838134766,5207900,0.0,0.0
2023-10-30 00:00:00-04:00,99.10577765682183,100.35023842218949,98.79221409347514,99.60552215576172,5433700,0.0,0.0
2023-10-31 00:00:00-04:00,99.95827023253698,101.43789414983071,99.06656951628514,101.3203125,6258400,0.0,0.0
2023-11-01 00:00:00-04:00,101.71226278890087,104.06398535840077,101.71226278890087,103.62303924560547,8602400,0.0,0.0
2023-11-02 00:00:00-04:00,104.30896182281572,105.06347895350747,103.44666400654064,104.72052001953125,5918300,0.0,0.0
2023-11-03 00:00:00-04:00,105.0144724321191,106.87625895138223,104.47553914755835,105.87677764892578,7280000,0.0,0.0
2023-11-06 00:00:00-05:00,105.88657445900616,107.01344587256435,105.27904937457612,106.91545867919922,6062800,0.0,0.0
