Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-09-18 00:00:00-04:00,539.556867399788,545.3663591134516,538.8705346104041,543.9453735351562,1003100,0.0,0.0
2023-09-19 00:00:00-04:00,542.9014503261343,546.4683394809258,540.7651635536208,545.52099609375,1144700,0.0,0.0
2023-09-20 00:00:00-04:00,545.5210432551058,550.2285562025762,543.8874259346081,545.0184326171875,1311500,0.0,0.0
2023-09-21 00:00:00-04:00,545.2504125587674,545.7337305915283,535.7870667168704,536.5603637695312,1687700,0.0,0.0
2023-09-22 00:00:00-04:00,536.6375729012833,544.1869970978249,536.27030552952,539.9531860351562,1527300,0.0,0.0
2023-09-25 00:00:00-04:00,540.8232685639587,542.5439092890452,536.2317466949031,539.9822998046875,1313300,0.0,0.0
2023-09-26 00:00:00-04:00,540.4945263792397,542.640429913839,533.5830555922566,534.5110473632812,2425100,0.0,0.0
2023-09-27 00:00:00-04:00,529.1171398379298,547.5992126938562,526.5555312187593,544.7283325195312,4591400,0.0,0.0
2023-09-28 00:00:00-04:00,545.2503455677338,553.0897489362362,545.2503455677338,549.658203125,2192400,0.0,0.0
2023-09-29 00:00:00-04:00,550.9826037495524,551.9395640952059,541.99289938287,546.1107788085938,1887500,0.0,0.0
2023-10-02 00:00:00-04:00,548.9621934848475,552.6644256733108,545.182672899914,552.248779296875,1831700,0.0,0.0
2023-10-03 00:00:00-04:00,552.045800125065,556.966003361289,544.2257478659544,546.18798828125,2007400,0.0,0.0
2023-10-04 00:00:00-04:00,550.4894854745199,553.5053848514989,544.9506804838948,552.722412109375,1798800,0.0,0.0
2023-10-05 00:00:00-04:00,553.080043374143,555.5739805022304,545.5306193961688,550.5184936523438,1579700,0.0,0.0
2023-10-06 00:00:00-04:00,547.2030525084925,548.0343453897708,524.525748499688,538.9286499023438,4246700,0.0,0.0
2023-10-09 00:00:00-04:00,536.4830396136168,541.0745611238235,531.4372274523439,540.320556640625,1781500,0.0,0.0
2023-10-10 00:00:00-04:00,541.2388440952226,548.034323890068,538.6482665443294,543.3364868164062,2176800,0.0,0.0
2023-10-11 00:00:00-04:00,546.0043499407677,547.599323024819,541.5095277017929,546.6520385742188,1449800,0.0,0.0
2023-10-12 00:00:00-04:00,549.0975885285765,550.151247767431,543.6167787233313,544.9700927734375,1458000,0.0,0.0
2023-10-13 00:00:00-04:00,545.0377480176318,548.5079976183241,543.2301432085392,547.9280395507812,1243900,0.0,0.0
2023-10-16 00:00:00-04:00,550.6827953903554,554.9456336504961,549.5518479333829,553.147705078125,1428300,0.0,0.0
2023-10-17 00:00:00-04:00,552.8578452050052,556.840381158113,551.6689016992273,555.1777954101562,1404600,0.0,0.0
2023-10-18 00:00:00-04:00,554.7717038190137,558.0389381436427,552.9157792614304,555.4677124023438,1311900,0.0,0.0
2023-10-19 00:00:00-04:00,554.5591838417871,556.637416212934,545.289116990071,546.7584228515625,2019600,0.0,0.0
2023-10-20 00:00:00-04:00,547.6378954010294,547.7635627911104,533.5927060980648,534.4819946289062,2295400,0.0,0.0
2023-10-23 00:00:00-04:00,535.6517154137748,538.3389329559518,528.3922692315975,533.8634033203125,1776500,0.0,0.0
2023-10-24 00:00:00-04:00,533.6797426123136,537.439971027707,531.0022008578999,533.428466796875,1678600,0.0,0.0
2023-10-25 00:00:00-04:00,530.2482393613743,535.3521064669208,527.4063267682376,531.6401977539062,1757500,0.0,0.0
2023-10-26 00:00:00-04:00,531.3116074507458,536.1544052220527,527.3290710527249,529.3299560546875,1925300,0.0,0.0
2023-10-27 00:00:00-04:00,529.3298894813394,529.7455949112712,522.20578634988,524.9124145507812,1503100,0.0,0.0
2023-10-30 00:00:00-04:00,527.531876901578,537.7975456396332,525.5019650715483,536.366943359375,1696200,0.0,0.0
2023-10-31 00:00:00-04:00,533.7377974418429,535.5454613443171,530.741248938084,534.0084838867188,1394700,0.0,0.0
2023-11-01 00:00:00-04:00,536.4829065932987,539.8081363382603,531.3114283004214,538.2228393554688,1735300,0.0,0.0
2023-11-02 00:00:00-04:00,538.9201460048577,541.8350694592451,534.5719947152444,538.4068603515625,2100600,1.02,0.0
2023-11-03 00:00:00-04:00,539.7239218073983,545.2050959936407,537.6902254940464,543.18115234375,1826800,0.0,0.0
2023-11-06 00:00:00-05:00,542.7840550266392,554.5599525026197,542.4354416485669,551.8193359375,2056900,0.0,0.0
2023-11-07 00:00:00-05:00,554.4147582697201,555.7608624361915,551.5676303345854,553.2236328125,1373100,0.0,0.0
2023-11-08 00:00:00-05:00,554.04667442669,554.8891863220249,546.4640082616253,549.4564208984375,1343600,0.0,0.0
2023-11-09 00:00:00-05:00,551.0253503884006,551.0253503884006,544.2561732036766,545.4763793945312,1288400,0.0,0.0
2023-11-10 00:00:00-05:00,549.9600818055878,559.6344885855533,547.0935668271673,558.8887939453125,1908800,0.0,0.0
2023-11-13 00:00:00-05:00,556.8357994536465,561.6294412007901,555.3734907666471,559.9637451171875,1650700,0.0,0.0
2023-11-14 00:00:00-05:00,563.3628648421619,572.8629652675726,562.8496382405714,572.1366577148438,2037600,0.0,0.0
2023-11-15 00:00:00-05:00,575.2258934607921,580.9395365706372,574.6448710561226,577.9277954101562,2165100,0.0,0.0
2023-11-16 00:00:00-05:00,567.8562595048147,568.0596468829881,554.1629279438082,560.3026733398438,2954700,0.0,0.0
2023-11-17 00:00:00-05:00,560.612686594473,561.6004248024454,555.9255552346494,558.91796875,1773600,0.0,0.0
2023-11-20 00:00:00-05:00,559.1018538860685,563.9245167586907,559.1018538860685,562.4525146484375,1624100,0.0,0.0
2023-11-21 00:00:00-05:00,563.6146486885067,566.4714701553327,559.460190855581,565.8419799804688,1173700,0.0,0.0
2023-11-22 00:00:00-05:00,568.3114136983862,572.4659306377392,567.8272086738134,570.4710083007812,1068600,0.0,0.0
2023-11-24 00:00:00-05:00,572.3496677598051,575.4292043090164,571.7588927687423,572.6788940429688,645800,0.0,0.0
2023-11-27 00:00:00-05:00,573.8023570254137,580.9879432378494,573.6957869957101,576.107177734375,1627400,0.0,0.0
2023-11-28 00:00:00-05:00,574.4512468433754,578.5476030604318,572.7371418812572,575.2356567382812,1286800,0.0,0.0
2023-11-29 00:00:00-05:00,576.3977069670689,576.4074005252597,568.8634479702872,569.28955078125,1319800,0.0,0.0
2023-11-30 00:00:00-05:00,569.2604528482753,574.3349116663336,564.4184029673719,574.0153198242188,1755200,0.0,0.0
2023-12-01 00:00:00-05:00,574.5383402817654,577.5113071078399,571.9333148945615,577.4144897460938,1475300,0.0,0.0
2023-12-04 00:00:00-05:00,573.4439556687222,580.5908255806876,572.7757504620896,580.155029296875,1624000,0.0,0.0
2023-12-05 00:00:00-05:00,579.6224853362318,589.6455055334604,578.1698702869489,586.2269897460938,2349700,0.0,0.0
2023-12-06 00:00:00-05:00,586.3723086297178,589.2581517793998,584.7841018987668,588.2413330078125,2233900,0.0,0.0
2023-12-07 00:00:00-05:00,590.7300232122403,593.0057627735995,587.1953035288889,591.6500244140625,1690400,0.0,0.0
2023-12-08 00:00:00-05:00,589.3742878704959,594.2260313083701,588.5317759197692,591.4854736328125,1502100,0.0,0.0
2023-12-11 00:00:00-05:00,602.3219735252352,605.2853650362542,599.2134150772636,604.1522827148438,2139300,0.0,0.0
2023-12-12 00:00:00-05:00,607.6191525377209,609.7980749651884,603.5227972883391,609.6140747070312,2374400,0.0,0.0
2023-12-13 00:00:00-05:00,613.8944687011922,622.3002606555124,611.0667279680199,621.71923828125,2436900,0.0,0.0
2023-12-14 00:00:00-05:00,620.9251894817991,621.6224754991924,610.388882718342,610.853759765625,3839200,0.0,0.0
2023-12-15 00:00:00-05:00,621.2350054988337,640.9712057255529,620.2665955136446,638.0078735351562,8807700,0.0,0.0
2023-12-18 00:00:00-05:00,643.5084904397606,660.3684837231829,640.2158725644383,659.7196655273438,5733400,0.0,0.0
2023-12-19 00:00:00-05:00,653.6767053983342,659.2934711936799,647.9824502583001,656.3301391601562,3437300,0.0,0.0
2023-12-20 00:00:00-05:00,650.5682033472688,653.0473308525021,639.9253857473753,640.1190795898438,3782700,0.0,0.0
2023-12-21 00:00:00-05:00,644.8256040421204,646.2588913363852,638.618120643589,644.147705078125,2388400,0.0,0.0
2023-12-22 00:00:00-05:00,646.8979027934218,652.0014425875027,644.961082725178,650.3841552734375,1641700,0.0,0.0
2023-12-26 00:00:00-05:00,651.7495899863145,654.5095347013308,649.5900547118073,653.3087158203125,1774800,0.0,0.0
2023-12-27 00:00:00-05:00,656.3592969354007,662.1830419176987,654.0813154310313,660.4200439453125,1875900,15.0,0.0
2023-12-28 00:00:00-05:00,659.4791201169182,660.4794661047029,655.2599305944728,656.7554321289062,1496900,0.0,0.0
2023-12-29 00:00:00-05:00,654.6755848562764,656.8446334631816,650.8722991868849,653.764404296875,1947500,0.0,0.0
